Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
[asymmetric_advantages s8801] steps 1929216 sparse20 188.0 potter0 1.0 (1248.3s)
[asymmetric_advantages s8801] steps 1931264 sparse20 183.0 potter0 1.0 (1249.7s)
[asymmetric_advantages s8801] steps 1933312 sparse20 184.0 potter0 1.0 (1251.1s)
[asymmetric_advantages s8801] steps 1935360 sparse20 182.0 potter0 1.0 (1252.4s)
[asymmetric_advantages s8801] steps 1937408 sparse20 163.0 potter0 1.0 (1253.7s)
[asymmetric_advantages s8801] steps 1939456 sparse20 157.0 potter0 1.0 (1255.1s)
[asymmetric_advantages s8801] steps 1941504 sparse20 145.0 potter0 1.0 (1256.5s)
[asymmetric_advantages s8801] steps 1943552 sparse20 134.0 potter0 1.0 (1257.9s)
[asymmetric_advantages s8801] steps 1945600 sparse20 140.0 potter0 1.0 (1259.2s)
[asymmetric_advantages s8801] steps 1947648 sparse20 146.0 potter0 1.0 (1260.6s)
[asymmetric_advantages s8801] steps 1949696 sparse20 150.0 potter0 1.0 (1261.9s)
[asymmetric_advantages s8801] steps 1951744 sparse20 157.0 potter0 1.0 (1263.3s)
[asymmetric_advantages s8801] steps 1953792 sparse20 156.0 potter0 1.0 (1264.6s)
[asymmetric_advantages s8801] steps 1955840 sparse20 153.0 potter0 1.0 (1266.0s)
[asymmetric_advantages s8801] steps 1957888 sparse20 162.0 potter0 1.0 (1267.3s)
[asymmetric_advantages s8801] steps 1959936 sparse20 161.0 potter0 1.0 (1268.7s)
[asymmetric_advantages s8801] steps 1961984 sparse20 160.0 potter0 1.0 (1270.0s)
[asymmetric_advantages s8801] steps 1964032 sparse20 165.0 potter0 1.0 (1271.4s)
[asymmetric_advantages s8801] steps 1966080 sparse20 162.0 potter0 1.0 (1272.8s)
[asymmetric_advantages s8801] steps 1968128 sparse20 164.0 potter0 1.0 (1274.1s)
[asymmetric_advantages s8801] steps 1970176 sparse20 163.0 potter0 1.0 (1275.4s)
[asymmetric_advantages s8801] steps 1972224 sparse20 165.0 potter0 1.0 (1276.8s)
[asymmetric_advantages s8801] steps 1974272 sparse20 168.0 potter0 1.0 (1278.2s)
[asymmetric_advantages s8801] steps 1976320 sparse20 170.0 potter0 1.0 (1279.6s)
[asymmetric_advantages s8801] steps 1978368 sparse20 180.0 potter0 1.0 (1281.1s)
[asymmetric_advantages s8801] steps 1980416 sparse20 159.0 potter0 1.0 (1282.6s)
[asymmetric_advantages s8801] steps 1982464 sparse20 162.0 potter0 1.0 (1283.9s)
[asymmetric_advantages s8801] steps 1984512 sparse20 169.0 potter0 1.0 (1285.3s)
[asymmetric_advantages s8801] steps 1986560 sparse20 179.0 potter0 1.0 (1286.6s)
[asymmetric_advantages s8801] steps 1988608 sparse20 194.0 potter0 1.0 (1288.0s)
[asymmetric_advantages s8801] steps 1990656 sparse20 180.0 potter0 1.0 (1289.3s)
[asymmetric_advantages s8801] steps 1992704 sparse20 179.0 potter0 1.0 (1290.6s)
[asymmetric_advantages s8801] steps 1994752 sparse20 169.0 potter0 1.0 (1291.9s)
[asymmetric_advantages s8801] steps 1996800 sparse20 172.0 potter0 1.0 (1293.4s)
[asymmetric_advantages s8801] steps 1998848 sparse20 168.0 potter0 1.0 (1294.7s)
[asymmetric_advantages s8801] steps 2000896 sparse20 153.0 potter0 1.0 (1296.1s)
checkpointed /home/Yixiang/MPARL/GOGOGO/outputs/overcooked_pilot.json
